alpha_2,region,,flag,大洲:,origin name,Let's Go,,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01
CR,哥斯达黎加,其他,https://www.fluentpython.com/data/flags/cr/cr.gif,北美,CR,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,23,0,0,0,0,0,0,22,17,0,0,14,36,0,0,0,32,0,0,22,0,0,7,0,6,6,6,17,11,10,0,0,5,0,5,0,4,4,0,0,4,7,4,8,0,0,0,6,0,0,3,3,11,10,10,9,3,0,0,5,7,5,0,13,2,0,0,2,6,1,3,4,1,0,3,5,2,1,4,4,3,3,1,2,2,4,7,3,2,1,1,1,2,1,1,2,1,3,0,4,3,4,1,5,4,8,5,4,9,4,4,3,2,3,3,1,2,4,6,1,3,3,1,4,1,4,1,3,3,7,3,2,3,1,3,4,1,1,4,3,1,3,2,6,2,2,1,5,5,3,2,4,4,7,7,12,100,4,4,3,5,4,5,3,3,6,3,5,6,3,5,7,7,6,4,4,7,9,6,4,5,6,6,6,3,7,15,5,6,6,5,5,7,6,3,6,5,6,11,11,12,54,34,4
GY,圭亚那,其他,https://www.fluentpython.com/data/flags/gy/gy.gif,南美,GY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,4,2,0,2,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,0,0,4,2,0,2,2,2,8,2,2,4,0,2,0,2,0,1,6,3,3,1,1,0,1,7,6,9,7,0,3,1,3,1,4,4,3,9,1,7,5,1,13,1,4
KG,吉尔吉斯坦,其他,https://www.fluentpython.com/data/flags/kg/kg.gif,亚洲,KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,0,0,66,0,0,0,87,36,41,39,98,0,0,35,41,0,0,0,0,0,22,0,0,69,16,38,89,21,0,0,0,11,0,0,0,0,22,0,0,13,0,9,9,17,0,9,24,7,0,8,0,10,15,7,13,17,15,28,6,7,43,0,17,6,10,15,4,9,0,5,15,4,14,18,14,27,24,17,14,21,26,20,18,10,13,14,15,13,12,10,9,12,10,8,9,12,11,10,12,12,10,13,8,11,21,24,14,10,10,11,8,7,8,8,9,5,9,8,6,8,8,10,11,8,6,8,6,6,5,8,6,5,5,6,5,5,6,5,5,4,4,5,5,7,5,5,6,4,6,8,6,6,5,6,6,6,8,4,4,6,6,4,6,5,5,5,5,5,5,6,5,7,6,5,5,5,6,5,4,4,5,4,4,5,5,11,11,8,4,5,5,4,4,4,4,5,5,9,7,4,3,9,8,4
UZ,乌兹别克,其他,https://www.fluentpython.com/data/flags/uz/uz.gif,亚洲,UZ,0,0,100,0,0,58,0,0,0,55,0,0,80,0,33,0,0,25,46,28,0,0,53,22,41,18,18,0,17,16,30,17,0,0,15,0,11,20,18,27,9,15,6,0,8,8,23,0,25,10,14,4,23,0,18,26,21,21,18,24,19,11,20,3,9,6,6,11,12,15,14,26,9,12,14,9,5,9,23,17,6,20,17,23,17,4,13,8,21,14,8,11,12,18,17,15,16,12,12,11,9,13,14,15,11,13,11,11,12,7,9,11,10,12,10,10,10,11,10,10,8,6,14,16,14,7,8,8,4,7,9,8,7,7,5,7,8,6,11,9,6,8,5,5,7,8,4,5,4,6,5,8,5,4,6,6,6,3,5,5,5,8,6,5,3,6,4,6,4,4,6,5,5,5,8,5,4,6,3,4,4,3,5,3,5,5,4,4,4,5,5,5,4,4,4,3,4,2,3,3,3,4,4,5,9,6,3,4,4,3,3,4,3,4,5,6,6,3,4,6,6,4
AF,阿富汗,其他,https://www.fluentpython.com/data/flags/af/af.gif,亚洲,AF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,64,0,58,0,0,0,0,40,0,38,81,37,0,0,0,0,0,0,0,26,0,0,0,0,24,0,28,0,0,0,20,0,0,0,0,0,0,0,16,15,0,0,0,0,0,48,31,16,0,0,0,0,0,8,16,15,0,9,0,0,0,7,7,0,4,3,0,0,9,7,6,3,3,6,2,4,4,2,2,4,6,6,7,10,8,11,6,3,10,9,7,1,2,3,0,11,5,3,17,8,7,5,8,8,13,13,5,6,9,6,7,9,14,4,7,8,6,4,2,9,5,7,2,6,10,7,4,8,7,3,7,6,9,5,5,10,4,4,7,9,7,2,5,8,6,8,5,8,8,6,6,2,7,5,2,12,9,5,7,8,6,6,3,12,6,3,6,3,6,33,7,4,6,10,12,11,8,8,8,10,18,16,9,5,16,10,3
CN,中国,其他,https://www.fluentpython.com/data/flags/cn/cn.gif,亚洲,CN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,10,2,5,3,47,100,80,74,77,88,18,3,3,3,5,6,6,3,2,4,4,5,5,4,3,4,4,4,3,4,4,5,4,3,3,3,2,2,2,3,2,2,3,1,2,2,2,2,3,3,2,1,2,1,2,2,1,1,3,1,1,2,1,1,1,2,1,1,1,1,1,1,1,14,7,3
ML,马里,其他,https://www.fluentpython.com/data/flags/ml/ml.gif,非洲,ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,75,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,23,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,0,9,0,0,2,0,3,0,3,0,0,0,0,0,5,7,9,2,0,4,2,2,0,4,0,2,5,0,0,2,2,0,2,2,5,5,3,0,4,2,0,0,3,1,0,1,1,1,1,1,0,0,0,4,2,1,0,5,0,3,1,3,1,6,5,13,4,4,1,1,1,1,0,2,0,0,4,1,7,1,1,3,5,1,4,0,5,3,0,5,6,2,4,10,13,82,22,3,1,7,1,2,0,7,7,12,32,44,4,2,6,16,3
OM,阿曼,其他,https://www.fluentpython.com/data/flags/om/om.gif,亚洲,OM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,31,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,10,9,27,14,0,0,0,0,0,0,6,12,0,6,0,0,0,9,4,18,8,4,9,0,0,5,5,4,4,0,9,3,2,2,17,0,3,0,2,10,0,0,10,9,3,5,4,9,12,6,3,3,1,7,6,4,7,2,2,3,8,2,2,4,4,8,4,3,5,5,3,8,8,8,2,13,7,6,7,1,6,5,2,5,4,4,2,5,6,2,3,7,3,3,2,1,4,5,6,3,4,4,5,4,4,4,6,9,8,8,8,7,7,6,3,6,6,10,33,7,9,9,7,9,6,12,13,14,12,13,11,9,14,10,6,6,9,7,7,10,9,8,8,7,7,7,9,22,100,23,6,5,6,7,10,22,22,24,26,53,56,15,6,27,21,3
SL,塞拉利昂,其他,https://www.fluentpython.com/data/flags/sl/sl.gif,非洲,SL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,0,0,5,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,2,2,2,4,2,0,0,0,0,3,0,1,0,0,0,4,0,0,2,4,0,0,0,0,0,0,0,0,0,2,0,4,2,0,2,0,2,2,0,0,0,2,2,0,2,10,2,0,7,0,0,2,2,0,2,8,2,3,0,5,3,0,0,0,1,1,0,4,5,0,6,1,6,6,14,32,5,1,3,9,5,1,1,1,5,3,16,24,2,1,5,15,3
IQ,伊拉克,其他,https://www.fluentpython.com/data/flags/iq/iq.gif,亚洲,IQ,0,0,0,100,0,0,0,65,0,40,63,0,0,0,16,15,22,0,0,0,0,0,0,10,0,10,0,0,9,0,0,0,0,0,8,0,0,0,0,0,12,0,0,0,0,9,9,0,0,8,0,0,7,8,0,0,4,0,0,0,3,4,0,0,0,0,0,0,2,2,0,2,0,0,0,0,3,8,0,3,0,0,7,4,0,0,3,1,0,0,1,1,2,0,1,0,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,1,1,2,2,2,4,31,5,1,2,3,3,3,2,2,2,4,16,18,2,2,5,3,2
KW,科威特,其他,https://www.fluentpython.com/data/flags/kw/kw.gif,亚洲,KW,0,0,7,7,0,0,0,4,0,0,0,7,4,4,4,0,0,4,9,3,12,6,0,3,3,2,5,0,2,0,0,6,2,3,3,2,3,3,0,1,1,0,1,2,4,3,1,0,4,3,2,0,0,1,1,3,2,4,2,2,2,1,1,1,1,2,2,2,0,2,2,1,2,1,3,1,1,2,1,3,1,1,3,2,88,100,2,1,1,1,1,1,2,2,1,1,2,1,1,0,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,0,1,1,0,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,2,3,2,1,1,1,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,7,2,3,3,2,2,2,1,2,1,2,3,3,3,2,3,2,2,2,2,3,2,1,1,1,1,1,2,1,3,8,2,1,1,1,1,2,3,3,3,2,5,5,1,1,6,6,2
TJ,塔吉克斯坦,其他,https://www.fluentpython.com/data/flags/tj/tj.gif,亚洲,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,28,0,0,0,54,0,0,0,0,0,0,0,0,19,19,0,0,63,0,19,0,0,0,10,5,5,18,21,5,36,41,27,23,11,8,17,17,16,9,0,18,17,29,14,14,2,7,14,12,6,4,10,11,7,8,2,3,5,10,7,12,11,8,5,2,3,11,5,3,7,4,6,7,2,7,3,7,5,7,4,5,5,7,5,5,4,5,5,3,6,4,7,3,4,4,4,4,6,7,3,3,3,3,4,4,3,5,4,3,5,5,6,6,4,5,6,4,4,4,4,5,5,3,7,4,5,5,3,4,5,4,3,6,2,3,3,2,4,4,6,10,17,7,3,3,4,4,3,4,6,5,5,10,11,5,4,7,8,2
SA,沙特阿拉伯,其他,https://www.fluentpython.com/data/flags/sa/sa.gif,亚洲,SA,0,0,2,0,0,2,0,1,0,3,0,8,1,1,2,0,1,0,1,1,3,1,2,1,1,0,1,0,0,2,0,1,1,0,0,2,1,0,1,0,1,1,0,2,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,5,4,8,20,35,38,45,45,58,61,59,63,94,86,100,97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,2,1,1,1,1,4,8,5,3,2,5,5,2,1,3,3,1
TM,土库曼斯坦,其他,https://www.fluentpython.com/data/flags/tm/tm.gif,亚洲,TM,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,89,0,100,0,0,0,0,0,0,0,0,0,0,0,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,13,12,0,0,10,5,9,12,4,0,4,0,6,3,5,12,9,6,4,2,5,0,7,2,1,8,10,8,7,8,8,3,7,5,5,5,2,5,4,7,4,7,3,3,3,4,4,5,2,4,5,5,5,4,3,3,5,5,4,2,3,3,3,2,3,2,2,2,2,3,4,3,2,3,3,3,3,3,2,3,3,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,1,2,1,1,1,2,3,2,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,2,3,3,1,0,1,1,1,0,1,1,1,1,2,2,1,1,1,3,1
ZM,赞比亚,其他,https://www.fluentpython.com/data/flags/zm/zm.gif,非洲,ZM,0,0,0,0,0,0,28,51,0,54,22,0,0,24,20,42,19,100,36,18,18,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,4,0,1,1,1,1,1,2,1,3,5,1,2,1,2,3,2,2,2,3,1,3,4,2,1,1,1,2,4,4,9,5,1,4,4,2,2,1,3,2,4,5,7,2,1,2,2,1
AG,安提瓜和巴布达,其他,https://www.fluentpython.com/data/flags/ag/ag.gif,北美,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,46,0,0,0,0,0,0,40,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,24,0,0,0,0,0,0,12,0,12,0,0,0,10,0,0,0,0,9,0,0,10,0,9,0,0,0,31,100,10,49,19,90,49,45,10,0,0,0,11,0,10,0,10,0,0,17,9,0,0,0,9,0,19,0,46,60,21,33,82,43,36,51,90,83,71,64,42,70,33,65,70,28,71,54,75,62,44,10,9,7,8,8,0,0,0,0,9,0,0,33,19,18,43,18,0
BM,百慕大,其他,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Flag_of_Bermuda.svg/250px-Flag_of_Bermuda.svg.png,北美,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,16,0,0,0,15,16,0,0,0,0,19,0,0,14,0,0,0,14,0,0,0,0,0,0,0,13,0,15,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,0,0,27,0,0,0,0,0,12,0,12,12,0,0,0,0,0,29,10,9,10,11,22,0,12,11,0,21,0,10,0,0,0,10,19,19,10,0,9,0,0,15,0,10,9,9,0,20,20,0,11,9,0,9,0,0,0,8,9,26,25,8,70,23,0
BT,不丹,其他,https://www.fluentpython.com/data/flags/bt/bt.gif,亚洲,BT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,79,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,36,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,16,17,0,18,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,65,0,16,0,0,0,0,0,0,19,0,0,14,0,0,0,29,0,0,14,0,0,0,0,0,11,31,0,9,30,69,55,11,13,10,0,0,0,11,0,11,63,0,11,0,55,36,0
BW,博兹瓦那,其他,https://www.fluentpython.com/data/flags/bw/bw.gif,非洲,BW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,13,0,0,0,0,0,0,0,0,12,0,0,0,11,0,0,0,0,0,0,0,10,0,9,0,9,0,0,0,8,0,0,9,9,0,8,0,0,0,0,8,7,7,0,0,0,7,8,15,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,25,0,0,7,16,15,8,46,8,38,29,39,22,0,29,20,7,20,7,8,26,12,17,11,36,15,15,18,19,47,100,26,15,10,13,5,19,10,5,19,11,55,70,18,11,58,24,0
VG,英属维京群岛,其他,,北美,VG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,64,57,0,59,64,0,64,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,47,51,0,46,0,0,0,0,45,0,0,43,0,0
BI,布隆迪,其他,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Flag_of_Burundi.svg/250px-Flag_of_Burundi.svg.png,非洲,BI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,5,5,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,2,2,0,0,0,0,2,2,4,0,0,3,0,0,0,3,0,0,2,0,9,0,5,20,3,2,5,5,0,3,7,4,2,0,0,3,8,3,3,0,3,0,3,0,3,2,2,3,10,13,28,5,0,0,4,3,3,0,0,3,2,35,31,10,7,6,22,0
KY,开曼群岛,其他,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Flag_of_the_Cayman_Islands.svg/250px-Flag_of_the_Cayman_Islands.svg.png,北美,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,3,3,0,7,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,3,2,0,3,2,100,0,6,0,0,3,0,3,2,3,0,0,0,2,0,5,0,2,4,0,0,2,9,0,0,0,0,0,2,0,4,6,0,4,0,2,4,2,4,0,0,5,0,2,0,2,3,0,3,0,2,0,2,2,0,2,3,0,0,3,0,0,0,2,0,0,3,8,3,0
CF,中非,其他,https://www.fluentpython.com/data/flags/cf/cf.gif,非洲,CF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,13,0,0,0,0,0,27,0,0,14,0,14,14,0,14,0,0,0,0,30,14,0,13,0,13,12,12,12,25,0,12,24,0,0,12,11,0,64,47,85,28,0,39,50,46,30,0,22,50,26,87,100,31,20,45,98,0
KM,科摩罗,其他,https://www.fluentpython.com/data/flags/km/km.gif,非洲,KM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,36,9,0,0,0,0,0,0,0,0,8,45,28,0,0,7,12,0
CW,库拉索,其他,,北美,CW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,0,0,18,0,16,16,15,0,0,14,77,0,0,14,0,14,0,0,0,0,0,0,0,24,25,12,0,12,0,24,0,12,13,0,0,12,0,13,0,0,0,0,0,0,0,13,15,0,14,0,0,14,27,0,0,0,0,12,13,0,13,72,12,0,51,0,0,14,0,0,0,38,13,0,24,12,12,12,34,0,0,0,11,20,0,11,0,0,25,42,56,100,0,14,16,41,14,27,14,14,0,16,15,88,14,0,86,49,0
